"game_id","team","opponent","h/a","l8_sa","l8_sog","l8_miss","l8_blocks","l4_sa","l4_sog","l4_miss","l4_blocks","ha_sa","ha_sog","ha_miss","ha_blocks","l8_sa_ag","l8_sog_ag","l8_miss_ag","l8_blocks_ag","l4_sa_ag","l4_sog_ag","l4_miss_ag","l4_blocks_ag","ha_sa_ag","ha_sog_ag","ha_miss_ag","ha_blocks_ag","is_b2b","opp_is_b2b","true_sog"
2025020413,"FLA","TOR","away",65.75,31,18.75,16,69.25,33,19.25,17,56.1,25.4,14.9,15.8,69.125,32.875,19,17.25,70,33.5,18.25,18.25,63.8666666666667,31.1333333333333,14.5333333333333,18.2,0,0,26
2025020416,"NSH","CGY","away",61.5,29.5,15.25,16.75,61.5,30,14,17.5,63.9,28.2,15.8,19.9,66.75,28,18,20.75,73,28,21.5,23.5,59.4,29,12.6,17.8,0,0,28
2025020417,"COL","VAN","away",69.25,33.5,18.25,17.5,74,36.25,18.75,19,65.1538461538462,31.5384615384615,15.5384615384615,18.0769230769231,62.625,30.25,16.375,16,58.75,27.25,17.25,14.25,57.9090909090909,27.1818181818182,15.1818181818182,15.5454545454545,0,0,31
2025020418,"EDM","MIN","away",60,27.625,15.625,16.75,56,26.5,14.75,14.75,57.7647058823529,27.5882352941176,14.1176470588235,16.0588235294118,66.375,33.625,16.375,16.375,70,37.25,16.5,16.25,63.8666666666667,32.5333333333333,14.5333333333333,16.8,0,0,33
2025020419,"VGK","CHI","away",61.875,30,14.625,17.25,69.5,31,18.75,19.75,59.7272727272727,28.8181818181818,14.4545454545455,16.4545454545455,56.125,27.125,14.125,14.875,57,26.25,16.25,14.5,58.7857142857143,28,16.5714285714286,14.2142857142857,0,0,28
2025020420,"LAK","WSH","away",64.5,28,15.625,20.875,59.75,26,14.25,19.5,59.6666666666667,28.0666666666667,13.8,17.8,57.375,25.25,14.375,17.75,56,24.25,15.5,16.25,52.9333333333333,23.8,14.2,14.9333333333333,0,0,25
2025020421,"DAL","NJD","home",48.25,26.125,9.125,13,43.5,25.25,7.25,11,51.8461538461538,26.6923076923077,11.1538461538462,14,59.75,29.875,15.625,14.25,58,30.5,11.75,15.75,64.1428571428571,30.6428571428571,15.5,18,1,0,28
2025020422,"WPG","MTL","home",54.875,24.75,14.625,15.5,49,21.25,13.5,14.25,57.2727272727273,29.6363636363636,14.0909090909091,13.5454545454545,65,30,15.75,19.25,70.75,32.5,17.75,20.5,61.0833333333333,29.3333333333333,13.75,18,0,1,32
2025020423,"BUF","PHI","home",62,30.875,14.5,16.625,66.25,34.25,15,17,60,29.6875,14.125,16.1875,60.875,28.625,16.25,16,65.5,29.75,16.75,19,62.2727272727273,28,17.3636363636364,16.9090909090909,0,0,29
2025020424,"UTA","ANA","home",57.875,28.125,14.625,15.125,58.75,29,14.25,15.5,59.7272727272727,30.6363636363636,15,14.0909090909091,58.375,26.25,14.875,17.25,58.25,24,17,17.25,61.3571428571429,30.5,14.9285714285714,15.9285714285714,0,0,34
2025020425,"WSH","SJS","home",57.625,29.25,14.625,13.75,55,28.25,13.75,13,64.5333333333333,30.1333333333333,15.4,19,67,32.375,15.875,18.75,66.5,33.5,15.25,17.75,65.6363636363636,30.4545454545455,17,18.1818181818182,1,0,31
2025020421,"NJD","DAL","away",58.25,29.5,14.25,14.5,59.25,29.25,14,16,59.0714285714286,30.1428571428571,13.5714285714286,15.3571428571429,56.5,29.25,13.875,13.375,54.75,28.75,13.25,12.75,55.9230769230769,26.6153846153846,13.7692307692308,15.5384615384615,0,1,30
2025020422,"MTL","WPG","away",52.625,24.75,13.625,14.25,43.5,20.25,11,12.25,50.3333333333333,23.8333333333333,12.3333333333333,14.1666666666667,59.5,30.125,12.125,17.25,61,31,12.25,17.75,60.9090909090909,29.7272727272727,14.2727272727273,16.9090909090909,1,0,31
2025020423,"PHI","BUF","away",49.375,24.75,12.625,12,49,25,11.25,12.75,49.1818181818182,25.1818181818182,11.0909090909091,12.9090909090909,55.75,26.625,13.25,15.875,45,23,10.75,11.25,64.6875,31.1875,15.125,18.375,0,0,35
2025020424,"ANA","UTA","away",67,30.125,18.25,18.625,69.25,31,19,19.25,63.7857142857143,31.1428571428571,15.8571428571429,16.7857142857143,52.625,25.625,12.625,14.375,50.5,23.5,12.25,14.75,53.5454545454545,24.8181818181818,13.0909090909091,15.6363636363636,0,0,27
2025020425,"SJS","WSH","away",50.25,24.625,11.5,14.125,56.75,25.25,13.5,18,51.8181818181818,23.0909090909091,11.4545454545455,17.2727272727273,57.625,24.5,15.375,17.75,60.25,24.75,17.5,18,52.9333333333333,23.8,14.2,14.9333333333333,0,1,24
2025020426,"STL","BOS","home",54.25,24.625,12.375,17.25,54.5,23.75,12.5,18.25,51.3333333333333,23.8,12.8666666666667,14.6666666666667,68.125,33.75,16.5,17.875,67.25,35.5,16.25,15.5,67.5714285714286,32.1428571428571,16.2142857142857,19.2142857142857,0,0,39
2025020427,"NYR","OTT","home",55.125,23.75,14.875,16.5,58,27.25,15.5,15.25,60.9166666666667,26.0833333333333,15.1666666666667,19.6666666666667,48.875,25,10.875,13,52.5,29,9.75,13.75,51.2666666666667,24.9333333333333,11.5333333333333,14.8,0,0,28
2025020428,"PIT","TBL","home",55.375,24.375,15.75,15.25,60.5,26.25,16,18.25,58.3333333333333,26.75,15.75,15.8333333333333,54.875,26.875,14,14,52.75,26.5,13.75,12.5,58,28,14.5384615384615,15.4615384615385,0,0,31
2025020429,"NSH","FLA","home",60.875,29.25,15,16.625,58,27.25,15,15.75,57.375,27.5625,13,16.8125,56.25,27.5,14.5,14.25,60,30.5,15,14.5,59,29.4,13.6,16,0,0,29
2025020430,"COL","NYI","home",68.125,33.125,17.75,17.25,75.75,37.5,19.5,18.75,73,36.0769230769231,17.5384615384615,19.3846153846154,54.5,23,14.5,17,53.25,22,14.25,17,59.4615384615385,28.9230769230769,14.3846153846154,16.1538461538462,0,0,38
2025020431,"TOR","CAR","home",56.625,27.125,13.75,15.75,52,25,14.25,12.75,53.2,26.6,12.7333333333333,13.8666666666667,44.75,21.375,12.75,10.625,43,17,14.75,11.25,50.9230769230769,26.8461538461538,11.6923076923077,12.3846153846154,0,0,24
2025020432,"DET","CBJ","home",62.125,31.25,15.875,15,57.75,31.5,14.25,12,61,31.5,13.875,15.625,61,29.875,15.625,15.5,57.5,28,16.75,12.75,61.8666666666667,31.6,14.7333333333333,15.5333333333333,0,0,33
2025020433,"MIN","CGY","home",49.625,26.125,11.5,12,54.75,27.75,14.25,12.75,59.9333333333333,29.9333333333333,15.1333333333333,14.8666666666667,64.5,28.25,17,19.25,69.5,27.25,20,22.25,59.6111111111111,28.9444444444444,15,15.6666666666667,0,0,27
2025020434,"SEA","EDM","home",48.875,23,13,12.875,53.25,23.5,14.25,15.5,52.6666666666667,23.5,14.5833333333333,14.5833333333333,60.125,29.875,16,14.25,62.5,29.5,17,16,57.5882352941176,26.8235294117647,15.5294117647059,15.2352941176471,0,0,32
2025020435,"CHI","LAK","home",56.125,25.5,16.375,14.25,61.25,28,19.5,13.75,51.7142857142857,25.0714285714286,15.3571428571429,11.2857142857143,56.125,25.125,16.375,14.625,57,26.5,16.5,14,56.6,27.3333333333333,13.8,15.4666666666667,0,0,36
2025020426,"BOS","STL","away",58.25,27.875,14.375,16,53.5,23.25,13.25,17,59.2142857142857,26.8571428571429,14.4285714285714,17.9285714285714,58.125,26.125,14.75,17.25,58,25.25,15.25,17.5,55.2,26.4666666666667,13.2666666666667,15.4666666666667,0,0,27
2025020427,"OTT","NYR","away",56.5,24,16.25,16.25,55.75,23.75,16.25,15.75,56.5333333333333,25.6666666666667,14.6666666666667,16.2,63,29.5,15.125,18.375,64,30,15.75,18.25,58.8333333333333,28.5,13.75,16.5833333333333,0,0,27
2025020428,"TBL","PIT","away",56.875,26.75,14.875,15.25,65,29,18,18,56.7692307692308,25.8461538461538,16.1538461538462,14.7692307692308,54.75,25.625,14,15.125,55.25,28,12.5,14.75,59.9166666666667,28.0833333333333,14.9166666666667,16.9166666666667,0,0,40
2025020429,"FLA","NSH","away",66.375,30.75,18.625,17,64.5,30,15.75,18.75,56.1,25.4,14.9,15.8,49.625,25.5,13.875,10.25,55.75,28.25,15.75,11.75,53.9375,29.1875,13,11.75,0,0,31
2025020430,"NYI","COL","away",61.5,30.25,16.125,15.125,64.5,32.5,17.5,14.5,54.4615384615385,26.5384615384615,13.6153846153846,14.3076923076923,57.5,27.125,14.5,15.875,59.25,28,14.25,17,54.3076923076923,25.6923076923077,13.3076923076923,15.3076923076923,0,0,42
2025020431,"CAR","TOR","away",75.75,32.625,20.625,22.5,74,30,20.75,23.25,73.6923076923077,34.1538461538462,17.6153846153846,21.9230769230769,66.125,31.5,17.875,16.75,70.5,32.75,18,19.75,63.8666666666667,31.1333333333333,14.5333333333333,18.2,0,0,33
2025020432,"CBJ","DET","away",57.875,27.875,13,17,56.25,28.25,12.25,15.75,64.9333333333333,31.2,15.6,18.1333333333333,57.125,27.375,12.75,17,59.5,29,13.5,17,56.4375,26.125,13.375,16.9375,0,0,32
2025020433,"CGY","MIN","away",55.75,27.5,14,14.25,53.5,27.5,14.5,11.5,58.5555555555556,27.6111111111111,13.6111111111111,17.3333333333333,69.25,34.25,16.875,18.125,71.25,37.5,17.5,16.25,63.8666666666667,32.5333333333333,14.5333333333333,16.8,0,0,31
2025020434,"EDM","SEA","away",60.875,28.125,15.25,17.5,59,28.5,15.75,14.75,57.7647058823529,27.5882352941176,14.1176470588235,16.0588235294118,59.625,27.25,16.625,15.75,60.25,28.75,16.75,14.75,61.25,27.75,16.25,17.25,0,0,32
2025020435,"LAK","CHI","away",62.125,26.5,15.25,20.375,57.5,24.25,14.75,18.5,59.6666666666667,28.0666666666667,13.8,17.8,55.875,27,14,14.875,58.5,27.75,15.25,15.5,58.7857142857143,28,16.5714285714286,14.2142857142857,0,0,27
2025020436,"VGK","NJD","home",62.375,30.375,14.625,17.375,65.5,29.5,16.75,19.25,63.9333333333333,30.6,14.7333333333333,18.6,58.375,29.75,14.75,13.875,55.75,31.75,10.75,13.25,64.1428571428571,30.6428571428571,15.5,18,0,0,25
2025020437,"BUF","WPG","home",62.125,31,14.625,16.5,67.5,33.75,15.5,18.25,60,29.6875,14.125,16.1875,59.875,29.75,13,17.125,63.25,30.75,15,17.5,63.0666666666667,29.4,15.5333333333333,18.1333333333333,0,0,35
2025020438,"SJS","DAL","home",52.25,24.875,12.5,14.875,55.5,24.75,14,16.75,51.3529411764706,25.1764705882353,10.4705882352941,15.7058823529412,60.125,30.25,14.25,15.625,58.75,29.25,14,15.5,61.3333333333333,29.8666666666667,14.6,16.8666666666667,0,0,17
2025020439,"UTA","VAN","home",58.5,29.125,15.25,14.125,56.5,29,13.75,13.75,59.7272727272727,30.6363636363636,15,14.0909090909091,58.75,29.375,16,13.375,62.75,29.75,19,14,67.25,32.6875,16.9375,17.625,0,0,18
2025020440,"WSH","ANA","home",58.375,30.375,14.25,13.75,51.75,27.25,14,10.5,64.5333333333333,30.1333333333333,15.4,19,60.75,28.25,15.25,17.25,57.5,25.5,15.75,16.25,61.3571428571429,30.5,14.9285714285714,15.9285714285714,0,0,21
2025020436,"NJD","VGK","away",60,29.25,14.125,16.625,61.5,29.5,14,18,59.0714285714286,30.1428571428571,13.5714285714286,15.3571428571429,58.5,24.75,17.125,16.625,55.75,24.25,16.25,15.25,58.1333333333333,24.8,16.2,17.1333333333333,0,0,24
2025020437,"WPG","BUF","away",54.875,25.875,13.875,15.125,51,24,13.5,13.5,52.2,24.3333333333333,13.5333333333333,14.3333333333333,56.125,26.875,13.125,16.125,50.5,27,11,12.5,64.6875,31.1875,15.125,18.375,0,0,23
2025020438,"DAL","SJS","away",46.625,26.625,8.375,11.625,45,27,6.75,11.25,47.3333333333333,25.4666666666667,10.2,11.6666666666667,65.625,33,15.75,16.875,57.25,30.75,12.75,13.75,64.4705882352941,32.9411764705882,14.7058823529412,16.8235294117647,0,0,24
2025020439,"VAN","UTA","away",59.125,25.375,17,16.75,60,25.75,18,16.25,53.1875,23.625,15,14.5625,56.25,26.25,13.875,16.125,58,26,14.25,17.75,53.5454545454545,24.8181818181818,13.0909090909091,15.6363636363636,0,0,33
2025020440,"ANA","WSH","away",68.375,30.25,18.25,19.875,64,27.5,15.5,21,63.7857142857143,31.1428571428571,15.8571428571429,16.7857142857143,55.5,23.75,15,16.75,59.5,25.5,17.25,16.75,52.9333333333333,23.8,14.2,14.9333333333333,0,0,38
2025020441,"COL","NYR","home",70.25,34.375,18,17.875,73.25,36.5,18.25,18.5,73,36.0769230769231,17.5384615384615,19.3846153846154,62.75,29.625,15.375,17.75,58.75,27.25,15.5,16,60.4705882352941,28.5294117647059,15.5294117647059,16.4117647058824,0,0,42
2025020442,"CBJ","FLA","home",61.375,29,14.375,18,61.75,30.5,13.75,17.5,60.8333333333333,29.4166666666667,14.75,16.6666666666667,58.625,28.625,15.125,14.875,58.25,28,17.25,13,59,29.4,13.6,16,0,0,31
2025020443,"NJD","BOS","home",61,28.25,14.875,17.875,67.5,29.75,16,21.75,63.0714285714286,28.5,14.8571428571429,19.7142857142857,66.875,34.625,15.625,16.625,64.75,34.25,16.25,14.25,67.5714285714286,32.1428571428571,16.2142857142857,19.2142857142857,1,0,30
2025020444,"MTL","TOR","home",52,25.125,13.125,13.75,50,23.75,13.75,12.5,55.5714285714286,25.8571428571429,14.9285714285714,14.7857142857143,68.625,31.625,18,19,73.25,32,19.25,22,67.5833333333333,31.5833333333333,18,18,0,0,34
2025020445,"STL","OTT","home",55,25.75,12.5,16.75,58.75,27.75,14.5,16.5,51.3333333333333,23.8,12.8666666666667,14.6666666666667,51,26.25,11.125,13.625,50.75,26.75,8.5,15.5,51.2666666666667,24.9333333333333,11.5333333333333,14.8,0,0,20
2025020446,"NYI","TBL","home",64.75,32.75,16,16,60.75,32,15.25,13.5,64.2,32.5333333333333,15.8,15.8666666666667,54.5,26.75,14.125,13.625,49.75,26.25,14.25,9.25,58,28,14.5384615384615,15.4615384615385,0,0,19
2025020447,"NSH","CAR","home",60.25,29.125,15.25,15.875,57,27.25,16.25,13.5,57.375,27.5625,13,16.8125,43,21.5,12,9.5,41,17.75,13,10.25,50.9230769230769,26.8461538461538,11.6923076923077,12.3846153846154,0,0,22
2025020448,"UTA","CGY","home",56.875,28.125,15.25,13.5,56,26,15.5,14.5,59.7272727272727,30.6363636363636,15,14.0909090909091,65.375,28.75,17.5,19.125,68.75,28.25,19.25,21.25,59.6111111111111,28.9444444444444,15,15.6666666666667,1,0,28
2025020449,"CHI","LAK","home",58.375,27.125,16.5,14.75,62,27.75,17.25,17,51.7142857142857,25.0714285714286,15.3571428571429,11.2857142857143,57.5,27.5,15.5,14.5,60.5,28.5,15.5,16.5,56.6,27.3333333333333,13.8,15.4666666666667,0,0,23
2025020450,"WPG","EDM","home",52.625,25,13.375,14.25,51.5,26.5,13.75,11.25,56,29.0833333333333,13.9166666666667,13,60.625,29.375,16.25,15,60.5,28,14.75,17.75,57.5882352941176,26.8235294117647,15.5294117647059,15.2352941176471,1,0,21
2025020451,"MIN","VAN","home",50.875,26,12.625,12.25,55.75,28.5,13.5,13.75,59.9333333333333,29.9333333333333,15.1333333333333,14.8666666666667,57,27.875,15.625,13.5,51.5,24,15.25,12.25,67.25,32.6875,16.9375,17.625,0,1,30
2025020452,"DET","SEA","home",62.125,32,15.625,14.5,58.75,32,14,12.75,61,31.5,13.875,15.625,59.75,28,16.375,15.375,57,28.75,14.5,13.75,59.8461538461538,28.1538461538462,15.3846153846154,16.3076923076923,0,0,25
2025020441,"NYR","COL","away",55.5,24.875,14.375,16.25,61.25,29.75,14.25,17.25,58.5882352941176,26.7647058823529,15.9411764705882,15.8823529411765,58.625,28.75,13.75,16.125,60,32,13.5,14.5,54.3076923076923,25.6923076923077,13.3076923076923,15.3076923076923,0,0,27
2025020442,"FLA","CBJ","away",65.75,31.75,17.375,16.625,68.5,31.25,17,20.25,56.1,25.4,14.9,15.8,60.875,29.875,15.75,15.25,58.75,29,16.5,13.25,63.5833333333333,31.3333333333333,16.8333333333333,15.4166666666667,0,0,40
2025020443,"BOS","NJD","away",57.75,27.5,14.5,15.75,54,26.5,13,14.5,59.2142857142857,26.8571428571429,14.4285714285714,17.9285714285714,57,29.875,13.25,13.875,45.75,27.5,7.75,10.5,55.1428571428571,26.5,11.5,17.1428571428571,0,1,22
2025020444,"TOR","MTL","away",53.5,26,13.125,14.375,48.5,25,12.5,11,55.5833333333333,28,13.1666666666667,14.4166666666667,66,31.375,15.75,18.875,70.5,32.5,17.5,20.5,60.5,26.8571428571429,15.2857142857143,18.3571428571429,0,0,23
2025020445,"OTT","STL","away",56.5,25.25,15.875,15.375,56.25,25,15.75,15.5,56.5333333333333,25.6666666666667,14.6666666666667,16.2,56.875,25.875,14.375,16.625,54.25,24.75,14,15.5,55.2,26.4666666666667,13.2666666666667,15.4666666666667,0,0,42
2025020446,"TBL","NYI","away",59.125,28.125,15.375,15.625,68.25,33.25,18,17,56.7692307692308,25.8461538461538,16.1538461538462,14.7692307692308,56.625,24.75,14.75,17.125,61.25,28,15.5,17.75,58.6,26.9333333333333,14.1333333333333,17.5333333333333,0,0,32
2025020447,"CAR","NSH","away",76.875,32.25,21.125,23.5,74.25,30.75,19.75,23.75,73.6923076923077,34.1538461538462,17.6153846153846,21.9230769230769,52.25,27.25,14.5,10.5,56.25,28.25,15.5,12.5,53.9375,29.1875,13,11.75,0,0,40
2025020448,"CGY","UTA","away",57.5,28.75,13.875,14.875,53.5,27.25,14.25,12,58.5555555555556,27.6111111111111,13.6111111111111,17.3333333333333,59.5,26.25,15.25,18,64.5,27.25,16.25,21,53.5454545454545,24.8181818181818,13.0909090909091,15.6363636363636,0,1,23
2025020449,"LAK","CHI","away",66.125,27.625,16.5,22,64,25.5,17,21.5,59.6666666666667,28.0666666666667,13.8,17.8,59,27.75,14.75,16.5,63.75,28.5,15.75,19.5,58.7857142857143,28,16.5714285714286,14.2142857142857,0,0,32
2025020450,"EDM","WPG","away",60.875,29.25,14.875,16.75,56.75,28.75,14,14,57.7647058823529,27.5882352941176,14.1176470588235,16.0588235294118,61.5,31.375,13.875,16.25,62.25,30.75,16.25,15.25,61.4166666666667,30.1666666666667,14.8333333333333,16.4166666666667,0,1,27
2025020451,"VAN","MIN","away",63.75,27.25,18,18.5,62,27,17,18,53.1875,23.625,15,14.5625,70.375,35,16.875,18.5,70.75,36,15.5,19.25,63.8666666666667,32.5333333333333,14.5333333333333,16.8,1,0,21
2025020452,"SEA","DET","away",52.25,24.75,13.5,14,59.5,26.25,15.75,17.5,55,25.7692307692308,12.8461538461538,16.3846153846154,61.625,29,14,18.625,62.5,30.5,14.75,17.25,56.4375,26.125,13.375,16.9375,0,0,27
2025020453,"COL","PHI","home",69.375,35.25,16.875,17.25,70.75,36.75,16,18,73,36.0769230769231,17.5384615384615,19.3846153846154,61.5,28.75,16.375,16.375,67.25,30.25,18,19,62.2727272727273,28,17.3636363636364,16.9090909090909,1,0,28
2025020454,"NYI","FLA","home",63.375,31.875,16.125,15.375,53.25,29,13.25,11,64.2,32.5333333333333,15.8,15.8666666666667,57.75,30.625,14.25,12.875,57,31.25,15,10.75,59,29.4,13.6,16,1,1,21
2025020455,"SJS","CAR","home",51.5,24,11.75,15.75,55,23,13.25,18.75,51.3529411764706,25.1764705882353,10.4705882352941,15.7058823529412,42.875,20.5,13,9.375,41.25,18.75,12.75,9.75,50.9230769230769,26.8461538461538,11.6923076923077,12.3846153846154,0,1,23
2025020456,"PIT","DAL","home",57.25,26.125,16.625,14.5,61.75,29.25,17.25,15.25,58.3333333333333,26.75,15.75,15.8333333333333,55.75,27.875,12.625,15.25,57,26,13.5,17.5,61.3333333333333,29.8666666666667,14.6,16.8666666666667,0,0,29
2025020457,"STL","MTL","home",54,24.625,13.125,16.25,54,25,14.5,14.5,51.3333333333333,23.8,12.8666666666667,14.6666666666667,66.875,31.5,16.625,18.75,65.25,31.25,16.5,17.5,60.5384615384615,29.0769230769231,13.8461538461538,17.6153846153846,1,1,18
2025020458,"VGK","NYR","home",61,30.25,14.125,16.625,61.75,27,15.25,19.5,63.9333333333333,30.6,14.7333333333333,18.6,61.875,30.5,14.25,17.125,63,32.5,14,16.5,60.4705882352941,28.5294117647059,15.5294117647059,16.4117647058824,0,1,28
2025020459,"CBJ","WSH","home",60.375,30.125,13.625,16.625,56.25,29.25,11.5,15.5,60.8333333333333,29.4166666666667,14.75,16.6666666666667,58.25,25.375,15.5,17.375,66.25,30.25,17.25,18.75,62.2857142857143,29.3571428571429,16.0714285714286,16.8571428571429,1,0,39
2025020460,"CHI","ANA","home",57.625,27,15.625,15,56.25,26.75,14.75,14.75,51.7142857142857,25.0714285714286,15.3571428571429,11.2857142857143,59.5,26.375,15.875,17.25,57.75,24.5,17.25,16,61.3571428571429,30.5,14.9285714285714,15.9285714285714,1,0,20
2025020453,"PHI","COL","away",52.375,26.5,12.875,13,53.25,29.25,10,14,49.1818181818182,25.1818181818182,11.0909090909091,12.9090909090909,60.875,29.75,14.5,16.625,57.25,28.25,14,15,54.3076923076923,25.6923076923077,13.3076923076923,15.3076923076923,0,1,25
2025020454,"FLA","NYI","away",65.875,31.625,17.25,17,71.75,34.5,15.75,21.5,56.1,25.4,14.9,15.8,58.5,25.125,15.375,18,68.25,30,17.75,20.5,58.6,26.9333333333333,14.1333333333333,17.5333333333333,1,1,30
2025020455,"CAR","SJS","away",75.375,33.25,19.375,22.75,71.75,31.25,18.5,22,73.6923076923077,34.1538461538462,17.6153846153846,21.9230769230769,61,31.375,14.875,14.75,53,28.25,13,11.75,64.4705882352941,32.9411764705882,14.7058823529412,16.8235294117647,1,0,29
2025020456,"DAL","PIT","away",47.375,26.625,9,11.75,45,26,8,11,47.3333333333333,25.4666666666667,10.2,11.6666666666667,55.75,26.875,14.125,14.75,58.5,30.25,12.5,15.75,59.9166666666667,28.0833333333333,14.9166666666667,16.9166666666667,0,0,23
2025020457,"MTL","STL","away",52.25,25.375,13.875,13,55,27.5,15,12.5,51.1538461538462,24.6153846153846,12.8461538461538,13.6923076923077,58.875,27.625,14,17.25,59.75,28.25,14.75,16.75,55.2,26.4666666666667,13.2666666666667,15.4666666666667,1,1,26
2025020458,"NYR","VGK","away",57.75,25.875,15.125,16.75,61,27.25,14.75,19,58.5882352941176,26.7647058823529,15.9411764705882,15.8823529411765,59.25,25.375,16.875,17,56.75,24.25,15,17.5,58.1333333333333,24.8,16.2,17.1333333333333,1,0,24
2025020459,"WSH","CBJ","away",56.875,28.5,14.375,14,50.5,24,14.5,12,59.0714285714286,28.5,15.3571428571429,15.2142857142857,62.25,31.125,15,16.125,63.25,33,15,15.25,63.5833333333333,31.3333333333333,16.8333333333333,15.4166666666667,0,1,38
2025020460,"ANA","CHI","away",69.125,30.875,18.625,19.625,63.75,29.25,15.25,19.25,63.7857142857143,31.1428571428571,15.8571428571429,16.7857142857143,59.75,28.375,14.625,16.75,62.25,29.25,14.5,18.5,58.7857142857143,28,16.5714285714286,14.2142857142857,0,1,53
2025020461,"TBL","TOR","home",61.375,27.75,16.375,17.25,72.75,34.5,19.25,19,61.8,28.6666666666667,16.3333333333333,16.8,68.5,32.375,18.125,18,72.75,32.5,19.75,20.5,67.5833333333333,31.5833333333333,18,18,0,0,29
2025020462,"LAK","UTA","home",64.625,27.75,16.25,20.625,62.5,26.75,16.75,19,65.3846153846154,29.3076923076923,16,20.0769230769231,59.125,26.375,15,17.75,66,28.25,16.75,21,53.3157894736842,24.5263157894737,13.4736842105263,15.3157894736842,0,0,27
2025020463,"BUF","CGY","home",63,31.625,15.625,15.75,62.25,32,15.25,15,60,29.6875,14.125,16.1875,65.125,28.5,17.125,19.5,59.25,25,15.75,18.5,59.6111111111111,28.9444444444444,15,15.6666666666667,0,0,29
2025020464,"DET","VAN","home",62.375,31.5,16,14.875,61,29,15.25,16.75,61,31.5,13.875,15.625,55.5,26.5,16.375,12.625,55.25,25.5,17,12.75,67.25,32.6875,16.9375,17.625,0,0,21
2025020465,"MIN","SEA","home",54,27.375,13.75,12.875,53,26.25,14,12.75,59.9333333333333,29.9333333333333,15.1333333333333,14.8666666666667,58.125,27.875,16,14.25,51,25.75,13,12.25,59.8461538461538,28.1538461538462,15.3846153846154,16.3076923076923,0,0,29
2025020461,"TOR","TBL","away",53.125,25.25,13.5,14.375,48.5,25.25,12.25,11,55.5833333333333,28,13.1666666666667,14.4166666666667,52.375,26,14.125,12.25,47.25,21.75,14.75,10.75,52.5333333333333,26.6,12.4666666666667,13.4666666666667,0,0,25
2025020462,"UTA","LAK","away",56.875,27.375,14.625,14.875,54.5,28.5,12.75,13.25,55.3157894736842,27.4736842105263,13.5789473684211,14.2631578947368,56.5,27.25,15.25,14,52,26,13.5,12.5,53.9230769230769,26.4615384615385,13.6923076923077,13.7692307692308,0,0,21
2025020463,"CGY","BUF","away",55,27.25,14.25,13.5,51.25,24.5,14.25,12.5,58.5555555555556,27.6111111111111,13.6111111111111,17.3333333333333,52.25,25.375,13,13.875,51.5,27,12.5,12,64.6875,31.1875,15.125,18.375,0,0,28
2025020464,"VAN","DET","away",63.125,28,17.75,17.375,57.75,23.75,17,17,53.1875,23.625,15,14.5625,64.625,29.125,15.25,20.25,67.75,30.5,17,20.25,56.4375,26.125,13.375,16.9375,0,0,39
2025020465,"SEA","MIN","away",56.5,25.25,15,16.25,66,28.25,17.25,20.5,55,25.7692307692308,12.8461538461538,16.3846153846154,64.125,31.625,15.75,16.75,61.25,30.25,14,17,63.8666666666667,32.5333333333333,14.5333333333333,16.8,0,0,24
2025020466,"TBL","MTL","home",63.875,29.375,16.625,17.875,70,33,17.25,19.75,61.8,28.6666666666667,16.3333333333333,16.8,62.5,29.25,15.625,17.625,56.25,26.75,14.25,15.25,60.5384615384615,29.0769230769231,13.8461538461538,17.6153846153846,1,0,27
2025020467,"NJD","OTT","home",61,27.625,14,19.375,66.5,29.25,16.25,21,63.0714285714286,28.5,14.8571428571429,19.7142857142857,49.375,25.625,10.25,13.5,46,24,8.5,13.5,51.2666666666667,24.9333333333333,11.5333333333333,14.8,0,0,32
2025020468,"VGK","NYI","home",63.875,29.625,15.75,18.5,60.75,26.25,15.25,19.25,63.9333333333333,30.6,14.7333333333333,18.6,59.75,26.125,15.25,18.375,71,32.75,17,21.25,60.6,29.2,14.6,16.8,0,0,37
2025020469,"SJS","PHI","home",51.875,24.5,11.625,15.75,51.25,23.5,11.75,16,51.3529411764706,25.1764705882353,10.4705882352941,15.7058823529412,63.75,28.625,17.75,17.375,65.25,29,16.75,19.5,62.2727272727273,28,17.3636363636364,16.9090909090909,0,0,18
2025020470,"ANA","PIT","home",73.25,34.375,18.75,20.125,70.75,36,16.5,18.25,68.6,31.1333333333333,17.9333333333333,19.5333333333333,56.5,27.375,13.875,15.25,57.25,29.25,12.75,15.25,61.7333333333333,29.6,14.7333333333333,17.4,0,0,29
2025020471,"CBJ","CAR","home",60.5,31.25,13.125,16.125,56.5,31.75,11.5,13.25,60.8333333333333,29.4166666666667,14.75,16.6666666666667,43.375,20.625,13,9.75,41.25,21.25,12,8,50.9230769230769,26.8461538461538,11.6923076923077,12.3846153846154,0,0,24
2025020472,"BOS","STL","home",55.25,25.375,14.375,15.5,53.25,26.75,12.25,14.25,56.9375,27,15.125,14.8125,58.375,27.125,13.5,17.75,58,30.25,12.25,15.5,59.7333333333333,29.2666666666667,13.2,17.2666666666667,0,0,31
2025020473,"DAL","WPG","home",47.125,25.75,9.125,12.25,49.75,25.25,10.75,13.75,51.8,26.2666666666667,11.4,14.1333333333333,59.25,31.25,13.625,14.375,60.25,31.75,15.75,12.75,62.0625,29.25,15.4375,17.375,0,0,19
