"game_id","team","opponent","h/a","l8_sa","l8_sog","l8_miss","l8_blocks","l4_sa","l4_sog","l4_miss","l4_blocks","ha_sa","ha_sog","ha_miss","ha_blocks","l8_sa_ag","l8_sog_ag","l8_miss_ag","l8_blocks_ag","l4_sa_ag","l4_sog_ag","l4_miss_ag","l4_blocks_ag","ha_sa_ag","ha_sog_ag","ha_miss_ag","ha_blocks_ag","is_b2b","opp_is_b2b","true_sog"
2025020737,"NYR","OTT","away",56.125,24.875,14.5,16.75,59,26.75,16.25,16,56.7692307692308,25.6153846153846,15.1153846153846,16.0384615384615,52.25,23.875,12.75,15.625,53.25,24,13.25,16,52.0869565217391,25.3478260869565,11.695652173913,15.0434782608696,0,1,22
2025020738,"LAK","VGK","away",62.5,27.75,16.875,17.875,62.75,26.25,16.75,19.75,59.7826086956522,27.3913043478261,14.7391304347826,17.6521739130435,49.875,21.125,14.375,14.375,47,21,12.75,13.25,59.1818181818182,25.6363636363636,16.5909090909091,16.9545454545455,0,0,24
2025020740,"MTL","BUF","home",58,28.25,15.25,14.5,58.25,28.25,15.25,14.75,56.7083333333333,26.8333333333333,15.25,14.625,61.75,30.125,15.125,16.5,66.25,30.5,16.75,19,59.7727272727273,28.4545454545455,15.4545454545455,15.8636363636364,0,1,23
2025020741,"PHI","PIT","home",58.5,26.75,16.25,15.5,52,21.5,17.5,13,53.9166666666667,25.5833333333333,13.625,14.7083333333333,57,24.875,14.5,17.625,57.25,26.75,13.5,17,58.9545454545455,27.3636363636364,15.0909090909091,16.5,1,0,34
2025020742,"SJS","WSH","home",54.75,27,14.625,13.125,57.75,28.75,14,15,54.28,26.6,11.88,15.8,61.25,30.75,12.75,17.75,52.5,26.5,13.5,12.5,61.4090909090909,29.5,15.5454545454545,16.3636363636364,0,0,26
2025020743,"VAN","CBJ","home",69,28.25,19.625,21.125,64,24,16.5,23.5,66.5263157894737,30.6842105263158,18.9473684210526,16.8947368421053,67.25,32.625,16.125,18.5,61.5,29,13,19.5,62.84,31.36,14.96,16.52,0,0,31
2025020739,"SEA","BOS","home",49.75,24,14.625,11.125,48.75,21.5,17.75,9.5,57.1363636363636,25.6818181818182,15.5454545454545,15.9090909090909,58.875,28.375,14.25,16.25,59.25,27.25,15.75,16.25,64.3181818181818,31.2727272727273,14.7272727272727,18.3181818181818,1,0,28
2025020744,"WPG","MIN","home",50.625,23.375,13.125,14.125,46.75,20,15,11.75,55.8260869565217,27.7826086956522,14.2173913043478,13.8260869565217,63.25,29.375,17.125,16.75,61,29.5,17,14.5,62.695652173913,28.695652173913,16.3913043478261,17.6086956521739,0,0,29
2025020745,"CGY","CHI","home",59.125,28.375,13,17.75,57.25,28.75,11,17.5,63.3333333333333,31.1904761904762,14.1904761904762,17.952380952381,56,28.5,14.875,12.625,58.5,31.75,15.25,11.5,64.3636363636364,33.9545454545455,15.7272727272727,14.6818181818182,0,0,23
2025020746,"DAL","UTA","home",51.75,25.5,11.375,14.875,52,24.75,11,16.25,51.2380952380952,25.9047619047619,11.3809523809524,13.952380952381,59,27.375,15.375,16.25,65.5,29.25,17.5,18.75,52.3846153846154,24.4230769230769,13,14.9615384615385,0,0,27
2025020747,"NYI","EDM","home",53.125,25.5,13,14.625,51.25,27.5,12,11.75,60.5,29.7916666666667,15.3333333333333,15.375,61.5,28.875,15.625,17,57.75,26.25,15,16.5,57.962962962963,27.8148148148148,14.8888888888889,15.2592592592593,0,0,18
2025020748,"TOR","VGK","home",52.375,25.375,14.125,12.875,51.75,24.75,14.25,12.75,52.8076923076923,27.0384615384615,13,12.7692307692308,50.25,20.75,14.25,15.25,53,22,15.25,15.75,55.1304347826087,24.3913043478261,14.0869565217391,16.6521739130435,0,1,28
2025020740,"BUF","MTL","away",56.625,26.125,17.5,13,49.5,22.75,15.25,11.5,57.6818181818182,27.3181818181818,15.9545454545455,14.4090909090909,57.75,27,12.125,18.625,64.25,29,13,22.25,58.2916666666667,25.7916666666667,14.7083333333333,17.7916666666667,1,0,27
2025020741,"PIT","PHI","away",64.5,30.5,16.125,17.875,60,27.75,15.25,17,57.8636363636364,28.5454545454545,14.0454545454545,15.2727272727273,56.25,23.875,16,16.375,50.75,21.75,15.25,13.75,54.5833333333333,24.5833333333333,14.2916666666667,15.7083333333333,0,1,30
2025020742,"WSH","SJS","away",57.125,30.125,13.125,13.875,57,30.5,13.5,13,58.1818181818182,28.5,15.1818181818182,14.5,60.375,29.25,14.125,17,54.75,28.5,10.75,15.5,61.96,31.64,13.6,16.72,0,0,23
2025020743,"CBJ","VAN","away",67.625,33,17.5,17.125,71,33.25,19.75,18,63.36,30.64,15.16,17.56,56.75,29.5,14.125,13.125,60.75,32.5,14,14.25,55.5263157894737,26.6842105263158,15.4210526315789,13.4210526315789,0,0,36
2025020739,"BOS","SEA","away",62.625,29.625,17.375,15.625,66.25,31,18.5,16.75,59.5454545454545,27.1818181818182,15.3636363636364,17,68.625,31,18.5,19.125,62.25,29.5,14.5,18.25,63.7727272727273,28.5909090909091,17.1818181818182,18,0,1,24
2025020744,"MIN","WPG","away",67.375,30,19.25,18.125,65.75,32,16.75,17,59.4782608695652,26.8695652173913,15.8260869565217,16.7826086956522,56.125,26.875,15,14.25,61.75,27,19.5,15.25,58.8695652173913,27.8260869565217,15.2173913043478,15.8260869565217,0,0,34
2025020745,"CHI","CGY","away",54.875,25.375,15.25,14.25,52.5,27.5,13.75,11.25,51.4545454545455,25.7727272727273,11.4090909090909,14.2727272727273,61.875,31.75,14.5,15.625,68,34.25,16.75,17,58.1428571428571,29.0952380952381,12.5238095238095,16.5238095238095,0,0,23
2025020746,"UTA","DAL","away",65.25,27.75,19,18.5,66.75,28,18.75,20,57.1923076923077,27.6153846153846,14.2307692307692,15.3461538461538,58.25,27.25,15.625,15.375,57,26.25,14.5,16.25,56.8571428571429,27.1428571428571,13.7142857142857,16,0,0,27
2025020747,"EDM","NYI","away",56.5,31.125,13.125,12.25,55.25,31,13.5,10.75,57.7407407407407,28.2592592592593,14.2592592592593,15.2222222222222,64.25,28.625,19,16.625,67,32.75,17.75,16.5,61.25,28.6666666666667,15.2916666666667,17.2916666666667,0,0,35
2025020748,"VGK","TOR","away",53.125,26.5,11.5,15.125,50.5,27.5,8.25,14.75,58,28.3913043478261,13.8260869565217,15.7826086956522,70.25,32.125,19.375,18.75,74.25,31.75,20.75,21.75,63.5769230769231,31.6923076923077,14.7692307692308,17.1153846153846,1,0,33
2025020749,"SJS","DET","home",52.5,25.5,13.125,13.875,54.75,26.25,14.5,14,54.28,26.6,11.88,15.8,67.125,31.125,16.625,19.375,72.5,31.5,18.5,22.5,66.3478260869565,30.6521739130435,16.8260869565217,18.8695652173913,1,0,22
2025020750,"FLA","CAR","home",64.75,29.125,16.5,19.125,63.75,28,17.25,18.5,66.4230769230769,31.4230769230769,16.5769230769231,18.4230769230769,48.25,23.125,13.125,12,41,18.5,12.5,10,52,27.3636363636364,12.1363636363636,12.5,0,0,16
2025020751,"TBL","STL","home",57.25,26,14.25,17,58.75,27,14.75,17,61.4285714285714,27.8571428571429,16.6190476190476,16.952380952381,63.875,30.5,16,17.375,62.5,29,16.25,17.25,59.2272727272727,29.2272727272727,13,17,0,0,36
2025020752,"NSH","COL","home",59,27.125,16.25,15.625,59.25,27.75,16.5,15,58.12,28.28,13.44,16.4,55.5,26.375,15.375,13.75,64.75,30,16.25,18.5,59.304347826087,28.4782608695652,15.6086956521739,15.2173913043478,0,0,30
2025020753,"ANA","LAK","home",67.25,29.375,17.625,20.25,61,23,17.75,20.25,68.8636363636364,31.0909090909091,18.6363636363636,19.1363636363636,56.75,26.5,14.25,16,47.5,23.5,10.25,13.75,57.3913043478261,27.2173913043478,14.3478260869565,15.8260869565217,0,0,28
2025020749,"DET","SJS","away",49.875,21.25,13.5,15.125,52.5,22.75,14.5,15.25,59.6086956521739,27.5217391304348,16.1304347826087,15.9565217391304,59.875,28.75,14.25,16.875,51,25.25,11.5,14.25,61.96,31.64,13.6,16.72,0,1,25
2025020750,"CAR","FLA","away",66,31.75,17.875,16.375,75.25,34.5,20.25,20.5,71.1363636363636,32.5909090909091,17.8636363636364,20.6818181818182,52.375,23.625,17.875,10.875,50.25,21.25,18,11,54,25.7307692307692,14.8076923076923,13.4615384615385,0,0,36
2025020751,"STL","TBL","away",46,22.125,12,11.875,54,27,14,13,53.5454545454545,26.1363636363636,12.5909090909091,14.8181818181818,56.875,26.125,16.375,14.375,53,25.75,14.25,13,52.9047619047619,26.5714285714286,12.4285714285714,13.9047619047619,0,0,21
2025020752,"COL","NSH","away",66.875,33,15.375,18.5,67.5,33,13,21.5,69.9130434782609,33.7391304347826,16.6086956521739,19.5652173913043,58.625,29.625,13.875,15.125,54.75,29.25,13,12.5,55.16,29.16,13.04,12.96,0,0,43
2025020753,"LAK","ANA","away",63.5,27.625,16.625,19.25,64,25.75,18,20.25,59.7826086956522,27.3913043478261,14.7391304347826,17.6521739130435,59.375,29.5,14.25,15.625,62.75,32.75,13.25,16.75,57.6363636363636,26.6363636363636,14.4090909090909,16.5909090909091,0,0,28
2025020754,"MIN","BUF","home",67.5,30.875,18.75,17.875,62.75,31.75,15.75,15.25,59.08,30.4,14.88,13.8,62.25,30.75,15.625,15.875,60.5,28.25,16.75,15.5,59.7727272727273,28.4545454545455,15.4545454545455,15.8636363636364,0,0,36
2025020755,"NYR","PHI","home",54,24.25,13.75,16,57.75,26.25,13.75,17.75,60.3181818181818,25.9090909090909,15.9090909090909,18.5,54.25,23.25,15.25,15.75,50.5,23.5,13.75,13.25,60.4090909090909,26.9545454545455,17.1363636363636,16.3181818181818,0,0,28
2025020756,"NYI","CGY","home",51.5,24.5,13.375,13.625,53.5,26,14,13.5,60.5,29.7916666666667,15.3333333333333,15.375,61.5,31.375,14.75,15.375,63.75,31,16.25,16.5,60.6538461538462,29.5384615384615,15.4615384615385,15.6538461538462,0,0,30
2025020757,"SEA","UTA","home",50.75,24.625,14.75,11.375,48.5,21.5,14.75,12.25,57.1363636363636,25.6818181818182,15.5454545454545,15.9090909090909,58.25,27.5,14.75,16,59.75,27.75,15,17,52.3846153846154,24.4230769230769,13,14.9615384615385,0,0,21
2025020758,"MTL","OTT","home",57.75,28.25,15.375,14.125,57.75,29,15.25,13.5,56.7083333333333,26.8333333333333,15.25,14.625,52.25,23.875,12.125,16.25,53,24.25,12.25,16.5,51.9130434782609,25.2608695652174,11.7826086956522,14.8695652173913,0,0,19
2025020759,"CAR","NJD","home",67.5,33.125,18.125,16.25,73.5,34.75,19.5,19.25,72.0769230769231,32.2307692307692,20.5769230769231,19.2692307692308,56,26.375,16.125,13.5,57,22.75,18.25,16,63.28,30,15.92,17.36,1,0,35
2025020760,"CBJ","PIT","home",68.375,33.125,17.5,17.75,74.75,36,20.75,18,63.3636363636364,30.7272727272727,14.8181818181818,17.8181818181818,58,25.625,15.5,16.875,61,28,16,17,58.9545454545455,27.3636363636364,15.0909090909091,16.5,0,0,26
2025020761,"FLA","WSH","home",60.375,27.5,15.5,17.375,53.75,24,14,15.75,66.4230769230769,31.4230769230769,16.5769230769231,18.4230769230769,59.875,30.875,12.375,16.625,49.25,24,13.75,11.5,61.4090909090909,29.5,15.5454545454545,16.3636363636364,1,0,31
2025020762,"TOR","WPG","home",52.5,25.125,14.125,13.25,51.25,26,12,13.25,52.8076923076923,27.0384615384615,13,12.7692307692308,59.25,28.75,16.125,14.375,63.5,28,19.75,15.75,58.5652173913044,28.3478260869565,14.3913043478261,15.8260869565217,0,0,37
2025020763,"BOS","CHI","home",62.375,29.375,17.25,15.75,59.5,29.5,15,15,58.1923076923077,27.6923076923077,14.8846153846154,15.6153846153846,56,28.5,14.375,13.125,55.75,30,13.5,12.25,64.3636363636364,33.9545454545455,15.7272727272727,14.6818181818182,0,0,23
2025020764,"EDM","VAN","home",60.25,32.875,14.25,13.125,61,32.25,16.5,12.25,59,30.4761904761905,13.7619047619048,14.7619047619048,58.5,29.875,15.125,13.5,66.75,35.25,16,15.5,65.3571428571429,32.4642857142857,16.0714285714286,16.8214285714286,0,0,35
2025020765,"NSH","VGK","home",60.125,28.5,15.375,16.25,55.75,28.5,13.75,13.5,58.12,28.28,13.44,16.4,51.125,21.875,13.75,15.5,50.75,22.75,13.5,14.5,55.1304347826087,24.3913043478261,14.0869565217391,16.6521739130435,1,0,29
2025020766,"LAK","ANA","home",65.625,28.625,16.875,20.125,60,26.75,14.5,18.75,64.0833333333333,28.7083333333333,16.1666666666667,19.2083333333333,63.375,31.75,15.25,16.375,62.75,30.75,14.5,17.5,63.28,31.48,15.64,16.16,1,1,18
2025020754,"BUF","MIN","away",55,25.25,16.75,13,51.75,24.25,14.5,13,57.6818181818182,27.3181818181818,15.9545454545455,14.4090909090909,63,31,16.875,15.125,57.25,28.5,17,11.75,63.84,31.4,14.88,17.56,0,0,24
2025020755,"PHI","NYR","away",59.375,26.875,17.125,15.375,54,24.25,17.5,12.25,53.4090909090909,26.6818181818182,13.2727272727273,13.4545454545455,65,30,17.375,17.625,54.25,28.5,14.5,11.25,57.5454545454545,27.8636363636364,14.2727272727273,15.4090909090909,0,0,28
2025020756,"CGY","NYI","away",59.625,28.625,12.875,18.125,55.5,27.25,10.25,18,58.3076923076923,27.7692307692308,12.5769230769231,17.9615384615385,63.75,28.625,19.375,15.75,65.25,30.5,19,15.75,61.25,28.6666666666667,15.2916666666667,17.2916666666667,0,0,19
2025020757,"UTA","SEA","away",63.875,27.25,18.375,18.25,70.25,29.5,19.5,21.25,57.1923076923077,27.6153846153846,14.2307692307692,15.3461538461538,66.625,30.875,17.375,18.375,58,27,13.75,17.25,63.7727272727273,28.5909090909091,17.1818181818182,18,0,0,31
2025020758,"OTT","MTL","away",63.5,31.125,15.375,17,63.75,30,15.75,18,58.5652173913044,27.5652173913043,14.4782608695652,16.5217391304348,58.125,27.25,12,18.875,62.75,29,12,21.75,58.2916666666667,25.7916666666667,14.7083333333333,17.7916666666667,0,0,34
2025020759,"NJD","CAR","away",60.125,30.875,13.5,15.75,59,27.75,14,17.25,60.4,30.64,13.92,15.84,47,22.25,13,11.75,40.5,19.25,11.25,10,46.4615384615385,22.1153846153846,12.8461538461538,11.5,0,1,30
2025020760,"PIT","CBJ","away",63.875,30.75,15.875,17.25,57.25,28,14.5,14.75,57.8636363636364,28.5454545454545,14.0454545454545,15.2727272727273,67.875,32.375,16.25,19.25,63.5,30.25,12.75,20.5,63.3636363636364,31.0909090909091,16.0454545454545,16.2272727272727,0,0,33
2025020761,"WSH","FLA","away",54.75,29.625,13.125,12,57.75,30.25,14.25,13.25,58.1818181818182,28.5,15.1818181818182,14.5,54.5,24.75,17.75,12,54.75,24.5,18.25,12,54,25.7307692307692,14.8076923076923,13.4615384615385,0,1,24
2025020762,"WPG","TOR","away",49.875,24,13.25,12.625,49,23.25,14.25,11.5,53.2173913043478,24.9565217391304,13.6086956521739,14.6521739130435,69.875,32.125,19.375,18.375,74,34.25,19,20.75,63.5769230769231,31.6923076923077,14.7692307692308,17.1153846153846,0,0,30
2025020763,"CHI","BOS","away",54,25.875,13.875,14.25,50.25,24.5,13.75,12,51.4545454545455,25.7727272727273,11.4090909090909,14.2727272727273,60.5,29.25,14.75,16.5,60.5,27,16.75,16.75,60.7307692307692,28.8461538461538,15.6153846153846,16.2692307692308,0,0,24
2025020764,"VAN","EDM","away",67.375,27.75,18.375,21.25,61.25,25.75,14.75,20.75,54.7857142857143,24.1785714285714,15.0714285714286,15.5357142857143,56.875,25.875,14.625,16.375,58.5,26.75,14.5,17.25,58.8571428571429,26.6666666666667,14.6190476190476,17.5714285714286,0,0,31
2025020765,"VGK","NSH","away",52.375,26.75,11.25,14.375,53.5,29.25,9,15.25,58,28.3913043478261,13.8260869565217,15.7826086956522,58.25,31.125,13,14.125,55.75,31.75,12.5,11.5,55.16,29.16,13.04,12.96,0,1,36
2025020766,"ANA","LAK","away",63.75,27.625,16.875,19.25,60.5,25.5,17.5,17.5,62.72,29.92,15.72,17.08,56.75,27.25,14.5,15,50.25,26,10.75,13.5,55.6666666666667,27.4583333333333,13.7916666666667,14.4166666666667,1,1,33
2025020767,"TBL","DAL","home",60.625,27.875,16,16.75,60.5,29,16.5,15,61.4285714285714,27.8571428571429,16.6190476190476,16.952380952381,58.625,26.75,15.75,16.125,60.75,27,15.5,18.25,60.962962962963,29.1111111111111,15,16.8518518518519,0,0,26
2025020768,"OTT","DET","home",64.375,31.375,15.625,17.375,65.75,30.75,16.5,18.5,61.375,29.625,15.25,16.5,66.125,30.875,16,19.25,66.75,31,15.5,20.25,66.3478260869565,30.6521739130435,16.8260869565217,18.8695652173913,1,0,22
2025020769,"STL","EDM","home",46.375,22.5,12.25,11.625,48.5,24.75,12.75,11,49.0769230769231,23.5384615384615,12.3076923076923,13.2307692307692,56.5,26.125,14.75,15.625,54.5,26.5,14,14,57.75,27.9285714285714,14.8214285714286,15,0,1,27
2025020767,"DAL","TBL","away",51.75,25.25,11,15.5,47.5,22.5,9.75,15.25,49.2592592592593,24.8518518518519,10.8148148148148,13.5925925925926,51.375,24.5,14.5,12.375,47.25,23.25,13.75,10.25,52.9047619047619,26.5714285714286,12.4285714285714,13.9047619047619,0,0,20
2025020768,"DET","OTT","away",53.875,22,16,15.875,55.25,22.75,16.75,15.75,59.6086956521739,27.5217391304348,16.1304347826087,15.9565217391304,51.75,22.625,12.625,16.5,49.5,20.5,12.5,16.5,51.9583333333333,25.0833333333333,11.7916666666667,15.0833333333333,0,1,34
2025020769,"EDM","STL","away",61,32.75,15.75,12.5,64.5,34.5,18.75,11.25,58.0357142857143,28.5,14.5357142857143,15,64.75,31.125,17.125,16.5,67.75,30,20,17.75,58.8461538461538,27.9615384615385,15.4615384615385,15.4230769230769,1,0,28
2025020770,"BUF","CAR","home",53.625,24.375,16.625,12.625,50.25,22.25,15.25,12.75,57.12,28.4,14.04,14.68,45.375,21.625,12.5,11.25,43.25,23.75,9.75,9.75,52.0434782608696,27.4782608695652,12.0869565217391,12.4782608695652,0,0,18
2025020771,"WSH","COL","home",55,29,14.5,11.5,60.75,30.25,16.5,14,62.3703703703704,29.8148148148148,15.6296296296296,16.9259259259259,56,27,14.25,14.75,62.25,30.5,13.5,18.25,59.304347826087,28.4782608695652,15.6086956521739,15.2173913043478,0,0,24
2025020772,"PIT","SEA","home",65.5,31,16.75,17.75,62.25,29.25,17.25,15.75,62.24,29.28,15.96,17,65,31.375,15.875,17.75,58.5,25.75,13.75,19,65.24,30.72,16.48,18.04,0,0,32
2025020773,"SJS","FLA","home",53.875,26.625,12.625,14.625,51.5,24.75,11.5,15.25,54.28,26.6,11.88,15.8,53.625,24.125,18.125,11.375,57.25,25.5,20.25,11.5,57.4285714285714,27.2857142857143,15.5238095238095,14.6190476190476,0,0,28
2025020774,"MIN","TOR","home",68.125,32.5,18,17.625,63.75,32.25,16,15.5,59.08,30.4,14.88,13.8,70,30.875,20.5,18.625,73,34.5,19.25,19.25,67.0454545454545,31.1818181818182,18.2272727272727,17.6363636363636,0,0,39
2025020775,"PHI","VGK","home",59.875,27,17.125,15.75,60.5,26.25,18.5,15.75,54.36,25.68,13.68,15,52.875,23.125,13.875,15.875,55.75,25.25,14.25,16.25,55.1304347826087,24.3913043478261,14.0869565217391,16.6521739130435,0,0,17
2025020776,"WPG","CHI","home",50,22.75,14.375,12.875,53.75,25.75,16.25,11.75,56.2916666666667,27.875,14.5416666666667,13.875,55.25,28.25,14.625,12.375,57,29.75,14,13.25,64.3636363636364,33.9545454545455,15.7272727272727,14.6818181818182,0,0,32
2025020777,"NJD","CGY","home",60,30.5,13.625,15.875,58,28,13.75,16.25,62.3478260869565,28.8695652173913,14.4347826086957,19.0434782608696,63.25,31.75,16.5,15,63.75,31,17.75,15,60.6538461538462,29.5384615384615,15.4615384615385,15.6538461538462,0,0,32
2025020778,"NYI","VAN","home",54.5,25.625,15.375,13.5,57.5,25.75,18.5,13.25,60.5,29.7916666666667,15.3333333333333,15.375,60.75,30.375,16.5,13.875,72.25,38,19,15.25,65.3571428571429,32.4642857142857,16.0714285714286,16.8214285714286,0,0,33
2025020779,"NYR","ANA","home",56.75,25.25,15.375,16.125,56.5,25.25,15.5,15.75,60.3181818181818,25.9090909090909,15.9090909090909,18.5,63.75,30.375,16.125,17.25,59.5,26.5,14.75,18.25,63.28,31.48,15.64,16.16,0,0,22
2025020770,"CAR","BUF","away",69,34,18.125,16.875,74,34.5,19.25,20.25,71,32.695652173913,17.8260869565217,20.4782608695652,64.875,31.625,16.125,17.125,58.75,28.25,16,14.5,64.28,30.88,15.92,17.48,0,0,29
2025020771,"COL","WSH","away",67.75,35.125,14,18.625,67.25,35.5,12.25,19.5,69.9130434782609,33.7391304347826,16.6086956521739,19.5652173913043,60.125,30.75,13.25,16.125,54,25.75,14.25,14,58.0740740740741,27.6296296296296,13.8148148148148,16.6296296296296,0,0,44
2025020772,"SEA","PIT","away",52,23.75,15.625,12.625,51.75,23.75,15,13,52.16,25.56,12.36,14.24,56.875,26,14.625,16.25,62.75,29.25,16.75,16.75,61.28,28.84,15.48,16.96,0,0,23
2025020773,"FLA","SJS","away",61.75,27.625,16.75,17.375,55.25,25,14.75,15.5,56.9047619047619,25.8571428571429,15.3809523809524,15.6666666666667,57.625,26.625,14.625,16.375,53.5,25,14.75,13.75,61.96,31.64,13.6,16.72,0,0,36
2025020774,"TOR","MIN","away",52.875,26,13.75,13.125,55,29.25,11.75,14,55.0909090909091,27.0909090909091,13.6818181818182,14.3181818181818,62,30.25,17.125,14.625,53.5,27.5,14,12,63.84,31.4,14.88,17.56,0,0,30
2025020775,"VGK","PHI","away",54.375,28.125,11.125,15.125,56.25,32,9.25,15,58,28.3913043478261,13.8260869565217,15.7826086956522,53.625,23.5,15.375,14.75,52.75,24.75,15.25,12.75,54.84,24.72,14.52,15.6,0,0,25
2025020776,"CHI","WPG","away",54.125,26.25,14,13.875,52,24.5,14.25,13.25,51.4545454545455,25.7727272727273,11.4090909090909,14.2727272727273,59.625,29.625,15.75,14.25,58,31.25,14,12.75,58.875,28.2083333333333,14.9583333333333,15.7083333333333,0,0,24
2025020777,"CGY","NJD","away",58,27.75,12.75,17.5,54.5,24.75,12.25,17.5,58.3076923076923,27.7692307692308,12.5769230769231,17.9615384615385,55.375,26.375,15.375,13.625,57.25,24.25,18,15,54.8260869565217,27.0869565217391,12.304347826087,15.4347826086957,0,0,22
2025020778,"VAN","NYI","away",64.125,28.625,16.25,19.25,56.5,26.25,12.75,17.5,54.7857142857143,24.1785714285714,15.0714285714286,15.5357142857143,63.25,28.375,18.625,16.25,60,28,18.25,13.75,61.25,28.6666666666667,15.2916666666667,17.2916666666667,0,0,32
2025020779,"ANA","NYR","away",63.5,28.25,16.625,18.625,66,30.5,17.25,18.25,62.72,29.92,15.72,17.08,62.75,29.125,16.125,17.5,58.5,30.25,14.5,13.75,57.5454545454545,27.8636363636364,14.2727272727273,15.4090909090909,0,0,26
2025020780,"MIN","MTL","home",66.75,33.125,16.625,17,65.75,33,15.75,17,59.08,30.4,14.88,13.8,62.625,29.125,12.625,20.875,66.75,31.5,12.25,23,61.4,29.36,13.64,18.4,1,0,20
2025020781,"SJS","TBL","home",53.875,26.625,12.5,14.75,50,24,10.75,15.25,54.28,26.6,11.88,15.8,49,23.5,13.125,12.375,48,23.25,12.5,12.25,54.5769230769231,26.2307692307692,14.3461538461538,14,1,0,23
2025020782,"OTT","CBJ","home",64.875,30.75,16.25,17.875,65.5,31.5,14.25,19.75,61.375,29.625,15.25,16.5,68,32.75,14.875,20.375,66.75,31.5,14.75,20.5,63.5769230769231,31.5384615384615,15.2307692307692,16.8076923076923,0,0,21
2025020783,"BOS","DAL","home",61.5,28.625,17.5,15.375,55.75,26.75,13.5,15.5,58.1923076923077,27.6923076923077,14.8846153846154,15.6153846153846,58.75,27.375,15.375,16,60,25.75,15.75,18.5,60.962962962963,29.1111111111111,15,16.8518518518519,0,0,18
2025020784,"BUF","NSH","home",48,22.5,14,11.5,45,21,13.25,10.75,57.12,28.4,14.04,14.68,59.375,32.75,12.625,14,61.25,35.5,12.5,13.25,57.2608695652174,29.1739130434783,14.304347826087,13.7826086956522,1,0,33
2025020785,"STL","WPG","home",51.125,24.25,13.375,13.5,48.75,24.5,11.75,12.5,49.0769230769231,23.5384615384615,12.3076923076923,13.2307692307692,60.25,29.25,16,15,55.25,30.5,12.5,12.25,58.25,28.1666666666667,14.3333333333333,15.75,0,1,23
2025020786,"NJD","EDM","home",60.625,30.75,13.375,16.5,56,29.25,11,15.75,62.3478260869565,28.8695652173913,14.4347826086957,19.0434782608696,56.5,25.875,14.75,15.875,55.25,25.75,14.25,15.25,57.75,27.9285714285714,14.8214285714286,15,1,0,17
2025020787,"NYR","LAK","home",55.375,24.875,15.625,14.875,54.75,23.5,15.5,15.75,60.3181818181818,25.9090909090909,15.9090909090909,18.5,54.875,27.5,13.375,14,51.25,27,11.25,13,57.4583333333333,27.4583333333333,14.375,15.625,1,0,36
2025020780,"MTL","MIN","away",55.75,27.375,14.375,14,53.25,27,13.25,13,54.16,25.16,14.12,14.88,60.375,30.5,15.875,14,52,28,12.5,11.5,63.84,31.4,14.88,17.56,0,1,33
2025020781,"TBL","SJS","away",60.625,27.5,16.375,16.75,61.75,29.75,16.75,15.25,57.8846153846154,27.1923076923077,14.9615384615385,15.7307692307692,57.75,28,13.25,16.5,59.75,29,14,16.75,61.96,31.64,13.6,16.72,0,1,20
2025020782,"CBJ","OTT","away",67,32,17.375,17.625,70.5,35.25,18,17.25,63.0384615384615,30.4615384615385,15.0769230769231,17.5,52.625,24,13.5,15.125,54.5,23.75,15.25,15.5,51.9583333333333,25.0833333333333,11.7916666666667,15.0833333333333,0,0,22
2025020783,"DAL","BOS","away",50.25,24.625,10.25,15.375,47.5,22.5,8.5,16.5,49.2592592592593,24.8518518518519,10.8148148148148,13.5925925925926,60.125,27.75,15.875,16.5,59.75,25.75,17.25,16.75,60.7307692307692,28.8461538461538,15.6153846153846,16.2692307692308,0,0,37
2025020784,"NSH","BUF","away",59.75,29,15,15.75,55,26.75,13.5,14.75,60.6086956521739,27.8260869565217,15.4782608695652,17.304347826087,63.125,30.875,15.75,16.5,54.25,27.5,14.25,12.5,64.28,30.88,15.92,17.48,0,1,34
2025020785,"WPG","STL","away",50.625,23.875,14.625,12.125,57,28.25,16,12.75,53.7083333333333,25.25,13.75,14.7083333333333,60.375,29.25,16.875,14.25,63.25,31.25,17.5,14.5,58.8461538461538,27.9615384615385,15.4615384615385,15.4230769230769,1,0,16
2025020786,"EDM","NJD","away",60.125,33.125,15.625,11.375,59.75,32.25,17,10.5,58.0357142857143,28.5,14.5357142857143,15,53.375,25.25,14.625,13.5,55.75,24.25,16.25,15.25,54.8260869565217,27.0869565217391,12.304347826087,15.4347826086957,0,1,23
2025020787,"LAK","NYR","away",62.625,26,16.5,20.125,58.5,23.75,15.5,19.25,59.7916666666667,27,14.9166666666667,17.875,61,29,16,16,56.5,28.25,13,15.25,57.5454545454545,27.8636363636364,14.2727272727273,15.4090909090909,0,1,27
2025020788,"DET","TOR","home",53.75,22.875,16.25,14.625,57.5,25.25,19,13.25,58.2962962962963,28.6666666666667,14.4814814814815,15.1481481481481,71.875,32.625,20.125,19.125,73.5,35.75,20.5,17.25,67.0454545454545,31.1818181818182,18.2272727272727,17.6363636363636,0,0,41
2025020789,"ANA","COL","home",62,28,15.75,18.25,60.75,28,16.75,16,67.875,30.9583333333333,18.2916666666667,18.625,59.5,28.375,15.75,15.375,59.75,28.75,15.75,15.25,59.304347826087,28.4782608695652,15.6086956521739,15.2173913043478,0,0,16
