"game_id","team","opponent","h/a","l8_sa","l8_sog","l8_miss","l8_blocks","l4_sa","l4_sog","l4_miss","l4_blocks","ha_sa","ha_sog","ha_miss","ha_blocks","l8_sa_ag","l8_sog_ag","l8_miss_ag","l8_blocks_ag","l4_sa_ag","l4_sog_ag","l4_miss_ag","l4_blocks_ag","ha_sa_ag","ha_sog_ag","ha_miss_ag","ha_blocks_ag","is_b2b","opp_is_b2b","true_sog","sog_trend","sog_ag_trend","home","off_def_gap","pace","shot_perc","shot_perc_ag"
2025020682,"CGY","BOS","home",59.25,27.25,13.75,18.25,63.75,30,15.5,18.25,63.3333333333333,31.1904761904762,14.1904761904762,17.952380952381,57,29.75,12.5,14.75,58.5,29.5,12.75,16.25,64.3181818181818,31.2727272727273,14.7272727272727,18.3181818181818,1,0,29,2.75,-0.25,1,-2.5,57,0.459915611814346,0.521929824561403
2025020683,"FLA","MTL","home",63.875,28.75,17.125,18,67,31,17,19,66.4230769230769,31.4230769230769,16.5769230769231,18.4230769230769,55.375,26.875,11.75,16.75,51.25,25,11.25,15,60.3636363636364,28.6818181818182,13.7727272727273,17.9090909090909,0,1,27,2.25,-1.875,1,1.875,55.625,0.450097847358121,0.485327313769752
2025020684,"VAN","DET","home",64.25,28.625,19.25,16.375,74,32.5,22.75,18.75,66.5263157894737,30.6842105263158,18.9473684210526,16.8947368421053,64.625,30.375,17.25,17,61.75,30.75,14.75,16.25,66.0952380952381,30.3333333333333,16.7619047619048,19,0,0,24,3.875,0.375,1,-1.75,59,0.445525291828794,0.470019342359768
2025020685,"BUF","NYR","home",57.25,29.25,15.125,12.875,63.75,29.5,19.75,14.5,58.65,29.45,13.95,15.25,68.875,31.125,17.75,20,75.75,31.5,20.25,24,62.8,29.04,15.8,17.96,0,0,21,0.25,0.375,1,-1.875,60.375,0.510917030567686,0.451905626134301
2025020686,"TOR","PHI","home",54.5,27.875,14.125,12.5,53,26,14,13,53.16,27.16,13.12,12.88,58.125,24.875,15,18.25,61.75,26,16.75,19,61.7,27.4,17.35,16.95,0,0,23,-1.875,1.125,1,3,52.75,0.511467889908257,0.427956989247312
2025020687,"NJD","PIT","home",64.625,33.25,14.375,17,61.25,34,13,14.25,62.9047619047619,28.952380952381,14.7142857142857,19.2380952380952,56.75,24.5,16.375,15.875,56.75,23,15.5,18.25,59.0952380952381,27.7619047619048,14.952380952381,16.3809523809524,0,0,29,0.75,-1.5,1,8.75,57.75,0.514506769825919,0.431718061674009
2025020688,"ANA","CAR","home",68.625,32,18.125,18.5,67,29.75,16.25,21,68.6666666666667,31.3809523809524,18.4285714285714,18.8571428571429,51.875,25.125,14,12.75,55.5,27.75,13.75,14,52.95,27.65,12.5,12.8,0,0,13,-2.25,2.625,1,6.875,57.125,0.466302367941712,0.48433734939759
2025020689,"NYI","NSH","home",55.875,25.375,14.375,16.125,49.5,23,12.75,13.75,60.5,29.7916666666667,15.3333333333333,15.375,57.625,27.5,14.25,15.875,62.5,30,14.75,17.75,56.5714285714286,28.1904761904762,14.7142857142857,13.6666666666667,0,0,31,-2.375,2.5,1,-2.125,52.875,0.45413870246085,0.477223427331887
2025020690,"EDM","WPG","home",61.125,30.75,13.375,17,57.75,31.25,12.75,13.75,58.5263157894737,30.4736842105263,13.2631578947368,14.7894736842105,51.375,24.375,13.125,13.875,50.5,26.75,10.5,13.25,58.5454545454545,28.0909090909091,14.4545454545455,16,0,0,30,0.5,2.375,1,6.375,55.125,0.503067484662577,0.474452554744526
2025020691,"OTT","COL","home",61.25,30.25,15.875,15.125,63.25,32.25,15,16,60.6190476190476,29.4285714285714,14.8571428571429,16.3333333333333,53,25.875,15.125,12,49.75,23.5,15,11.25,59.304347826087,28.4782608695652,15.6086956521739,15.2173913043478,1,0,31,2,-2.375,1,4.375,56.125,0.493877551020408,0.488207547169811
2025020692,"CBJ","VGK","home",63.625,30.5,15.5,17.625,64.25,32.75,15.25,16.25,62.05,29.85,14.2,18,55.875,24,16.25,15.625,47.5,19.5,13.25,14.75,55.2857142857143,24.6190476190476,14,16.6666666666667,0,0,25,2.25,-4.5,1,6.5,54.5,0.479371316306483,0.429530201342282
2025020693,"MIN","SEA","home",64.25,28.375,18.75,17.125,72.25,30,21.75,20.5,58.6818181818182,30.3181818181818,14.5909090909091,13.7727272727273,73.5,33.375,21.375,18.75,75,32.5,22.5,20,66.55,31.45,16.95,18.15,0,0,34,1.625,-0.875,1,-5,61.75,0.441634241245136,0.454081632653061
2025020682,"BOS","CGY","away",59.5,28.375,15.375,15.75,59,28.25,16.25,14.5,59.5454545454545,27.1818181818182,15.3636363636364,17,62.125,32.5,13.75,15.875,59.25,31.75,13.25,14.25,58.1428571428571,29.0952380952381,12.5238095238095,16.5238095238095,0,1,30,-0.125,-0.75,0,-4.125,60.875,0.476890756302521,0.523138832997988
2025020683,"MTL","FLA","away",61.625,28.875,16.75,16,57.75,28.25,15.25,14.25,55,25.5454545454545,14.3636363636364,15.0909090909091,52.5,25.375,16.5,10.625,54.25,25,17.25,12,54,25.7307692307692,14.8076923076923,13.4615384615385,1,0,20,-0.625,-0.375,0,3.5,54.25,0.468559837728195,0.483333333333333
2025020684,"DET","VAN","away",50.25,23.375,13.625,13.25,47.25,19.75,12.5,15,59.7619047619048,27.8571428571429,16.0952380952381,15.8095238095238,62.125,33.875,14.75,13.5,52.75,26.5,14.25,12,55.5263157894737,26.6842105263158,15.4210526315789,13.4210526315789,0,0,25,-3.625,-7.375,0,-10.5,57.25,0.465174129353234,0.545271629778672
2025020685,"NYR","BUF","away",54.5,22.625,14.25,17.625,50.25,22.25,13.75,14.25,56.64,25.48,15.04,16.12,61.375,29,16.75,15.625,57.25,29.75,13.5,14,64.8,31.15,15.9,17.75,0,0,32,-0.375,0.75,0,-6.375,51.625,0.415137614678899,0.472505091649695
2025020686,"PHI","TOR","away",62.5,32.25,14.625,15.625,65,32,15,18,52.5,26.55,12.5,13.45,62,31.375,16.625,14,66.25,32.5,18,15.75,63.28,31.8,14.52,16.96,0,0,23,-0.25,1.125,0,0.875,63.625,0.516,0.506048387096774
2025020687,"PIT","NJD","away",64.25,31.375,15.75,17.125,69,33.25,17,18.75,57.6666666666667,28.6190476190476,13.952380952381,15.0952380952381,55.875,29.125,14.125,12.625,55,30,14,11,54.5714285714286,27.1904761904762,11.8571428571429,15.5238095238095,0,0,29,1.875,0.875,0,2.25,60.5,0.488326848249027,0.521252796420582
2025020688,"CAR","ANA","away",63.375,29.5,18.25,15.625,56.75,29,15.5,12.25,70.15,32.5,17.4,20.25,59.375,27.625,15.25,16.5,64,32.75,16,15.25,57.7142857142857,26.7142857142857,14.5714285714286,16.4285714285714,0,0,35,-0.5,5.125,0,1.875,57.125,0.465483234714004,0.465263157894737
2025020689,"NSH","NYI","away",59.875,28.125,14.875,16.875,58.75,26.5,16,16.25,60.7619047619048,27.6666666666667,15.8095238095238,17.2857142857143,64.375,29.5,18.625,16.25,62.25,26.75,19.75,15.75,61.25,28.6666666666667,15.2916666666667,17.2916666666667,0,0,27,-1.625,-2.75,0,-1.375,57.625,0.46972860125261,0.458252427184466
2025020690,"WPG","EDM","away",57.625,27.875,13.375,16.375,54.5,26.75,11.25,16.5,53.4090909090909,24.7727272727273,13.6818181818182,14.9545454545455,61.375,30.625,13.875,16.875,65.25,31.5,16.25,17.5,59.2105263157895,26.8421052631579,14.6842105263158,17.6842105263158,0,0,16,-1.125,0.875,0,-2.75,58.5,0.483731019522777,0.4989816700611
2025020691,"COL","OTT","away",72.125,34,18.25,19.875,68.25,34.75,15.75,17.75,69.9130434782609,33.7391304347826,16.6086956521739,19.5652173913043,49.875,24.25,11.875,13.75,51.5,23.5,12,16,52.1904761904762,25.8095238095238,11.5238095238095,14.8571428571429,0,1,34,0.75,-0.75,0,9.75,58.25,0.471403812824957,0.486215538847118
2025020692,"VGK","CBJ","away",53.875,25,14.625,14.25,55.75,25.5,14.75,15.5,58.8095238095238,28.2857142857143,14.5714285714286,15.952380952381,65.75,31.375,17,17.375,73,36.25,19.25,17.5,63.75,31.05,16.5,16.2,0,0,26,0.5,4.875,0,-6.375,56.375,0.464037122969838,0.477186311787072
2025020693,"SEA","MIN","away",50.125,26.75,10.625,12.75,50.75,26.5,11.5,12.75,52.75,26.6,11.6,14.55,66.125,30.875,16.25,19,68.75,33.5,16.75,18.5,65,31.7727272727273,15,18.2272727272727,0,0,28,-0.25,2.625,0,-4.125,57.625,0.533665835411471,0.466918714555766
2025020694,"WSH","CHI","home",56.625,29.375,14.125,13.125,51.75,29,12,10.75,62.625,29.8333333333333,15.5833333333333,17.2083333333333,54,26.75,14.25,13,56.25,27,15.25,14,64.3809523809524,33.8571428571429,15.7142857142857,14.8095238095238,0,0,24,-0.375,0.25,1,2.625,56.125,0.518763796909492,0.49537037037037
2025020695,"LAK","WPG","home",63.625,29.25,16.875,17.5,63,29.5,15.25,18.25,64.9523809523809,29.1428571428571,16.4285714285714,19.3809523809524,50.625,24.875,12.5,13.25,55,29.5,12.5,13,58.5454545454545,28.0909090909091,14.4545454545455,16,0,1,24,0.25,4.625,1,4.375,54.125,0.459724950884086,0.491358024691358
2025020696,"STL","UTA","home",44.75,21.875,11.875,11,44.25,20.25,11.75,12.25,49.5,23.3333333333333,12.5833333333333,13.5833333333333,55.125,26.125,12.875,16.125,56.75,27.25,14.5,15,52.3846153846154,24.4230769230769,13,14.9615384615385,0,0,28,-1.625,1.125,1,-4.25,48,0.488826815642458,0.473922902494331
2025020694,"CHI","WSH","away",57.5,25.75,15.625,16.125,57.75,27.25,14,16.5,51.9523809523809,26,11.4761904761905,14.4761904761905,68,33,12.875,22.125,70.5,37.75,11,21.75,58.0833333333333,27.6666666666667,13.8333333333333,16.5833333333333,0,0,24,1.5,4.75,0,-7.25,58.75,0.447826086956522,0.485294117647059
2025020695,"WPG","LAK","away",56.625,27.125,13.875,15.625,50.75,24.75,12.25,13.75,53.4090909090909,24.7727272727273,13.6818181818182,14.9545454545455,60.75,28.5,17,15.25,66,29.5,18.25,18.25,56.6666666666667,27.8095238095238,14.3333333333333,14.5238095238095,1,0,20,-2.375,1,0,-1.375,55.625,0.479028697571744,0.469135802469136
2025020696,"UTA","STL","away",61,27.25,15.25,18.5,57.5,25,17.25,15.25,57.1923076923077,27.6153846153846,14.2307692307692,15.3461538461538,61.375,30.125,14.75,16.5,61.75,32.25,14.25,15.25,57.2083333333333,27.2916666666667,14.625,15.2916666666667,0,0,23,-2.25,2.125,0,-2.875,57.375,0.44672131147541,0.490835030549898
2025020697,"NYR","BOS","home",54.5,23.25,13.75,17.5,57,25.25,15.25,16.5,61.1,26.3,16.25,18.55,57.375,29.75,12.125,15.5,60.5,31.5,12.75,16.25,64.3181818181818,31.2727272727273,14.7272727272727,18.3181818181818,0,0,29,2,1.75,1,-6.5,53,0.426605504587156,0.518518518518518
2025020698,"CGY","PIT","home",59.5,27.625,13,18.875,61.5,30.75,13.25,17.5,63.3333333333333,31.1904761904762,14.1904761904762,17.952380952381,57.625,25.5,15.875,16.25,55,23.25,15,16.75,59.0952380952381,27.7619047619048,14.952380952381,16.3809523809524,0,0,25,3.125,-2.25,1,2.125,53.125,0.464285714285714,0.442516268980477
2025020699,"CBJ","COL","home",63,30.375,16.125,16.5,62,30.25,14.25,17.5,62.05,29.85,14.2,18,53.5,26.125,13.875,13.5,59.25,28,15.75,15.5,59.304347826087,28.4782608695652,15.6086956521739,15.2173913043478,0,0,29,-0.125,1.875,1,4.25,56.5,0.482142857142857,0.488317757009346
2025020700,"DAL","SJS","home",54.375,27,13.125,14.25,56,28,12.25,15.75,51.2380952380952,25.9047619047619,11.3809523809524,13.952380952381,59.75,30,14.125,15.625,61.75,28.25,14.5,19,64.6,30.6,16.6,17.4,0,0,20,1,-1.75,1,-3,57,0.496551724137931,0.502092050209205
2025020701,"ANA","BUF","home",65.625,30.125,17.5,18,61,26,16,19,68.6666666666667,31.3809523809524,18.4285714285714,18.8571428571429,60.75,28.375,15.75,16.625,64,33.25,14.5,16.25,59.7727272727273,28.4545454545455,15.4545454545455,15.8636363636364,0,0,36,-4.125,4.875,1,1.75,58.5,0.459047619047619,0.467078189300412
2025020702,"VAN","TOR","home",67.125,28.75,20,18.375,73.5,29.75,22,21.75,66.5263157894737,30.6842105263158,18.9473684210526,16.8947368421053,64.75,31.5,18,15.25,65.75,30,19.75,16,65.7222222222222,30.4444444444444,18,17.2777777777778,0,0,29,1,-1.5,1,-2.75,60.25,0.428305400372439,0.486486486486487
2025020703,"DET","MTL","home",50.25,23.125,13.75,13.375,52.5,21.25,15.25,16,58.4166666666667,29.0416666666667,13.9583333333333,15.4166666666667,53.5,26,11.25,16.25,53.5,25.5,12,16,60.3636363636364,28.6818181818182,13.7727272727273,17.9090909090909,0,0,24,-1.875,-0.5,1,-2.875,49.125,0.460199004975124,0.485981308411215
2025020704,"FLA","OTT","home",65,28.5,18,18.5,68.25,30.25,18.75,19.25,66.4230769230769,31.4230769230769,16.5769230769231,18.4230769230769,50.75,26,11.375,13.375,54,24.75,12.75,16.5,52.1363636363636,25.4090909090909,11.9090909090909,14.8181818181818,0,0,21,1.75,-1.25,1,2.5,54.5,0.438461538461538,0.512315270935961
2025020705,"TBL","PHI","home",55.375,24.875,14.25,16.25,60.75,26.75,15.5,18.5,61.4285714285714,27.8571428571429,16.6190476190476,16.952380952381,56.75,24.125,15.5,17.125,58,23,16.75,18.25,61.7,27.4,17.35,16.95,0,0,23,1.875,-1.125,1,0.75,49,0.44920993227991,0.42511013215859
2025020706,"SEA","CAR","home",52.375,27.625,12.375,12.375,53,27.75,14.75,10.5,57.1363636363636,25.6818181818182,15.5454545454545,15.9090909090909,49.75,24,13.5,12.25,53.5,25.25,14.75,13.5,52.95,27.65,12.5,12.8,0,0,12,0.125,1.25,1,3.625,51.625,0.52744630071599,0.482412060301508
2025020707,"CHI","NSH","home",57,26.125,15.75,15.125,56.25,28,13.75,14.5,53.7391304347826,24.6086956521739,16.1739130434783,12.9565217391304,59.125,29.5,14.125,15.5,60.75,30.5,13.5,16.75,56.5714285714286,28.1904761904762,14.7142857142857,13.6666666666667,1,0,21,1.875,1,1,-3.375,55.625,0.458333333333333,0.498942917547569
2025020708,"NYI","MIN","home",55,25,13.375,16.625,51.5,25.5,12.25,13.75,60.5,29.7916666666667,15.3333333333333,15.375,62.875,29.125,17,16.75,70.5,33,20.25,17.25,62.695652173913,28.695652173913,16.3913043478261,17.6086956521739,0,0,28,0.5,3.875,1,-4.125,54.125,0.454545454545455,0.463220675944334
2025020709,"LAK","EDM","home",66.625,29.25,19,18.375,71.25,30.5,19.25,21.5,64.9523809523809,29.1428571428571,16.4285714285714,19.3809523809524,59.875,28,14.625,17.25,55.25,25,14.75,15.5,57.68,27.76,14.88,15.04,1,0,30,1.25,-3,1,1.25,57.25,0.439024390243902,0.467640918580376
2025020710,"STL","VGK","home",46.125,21.375,12.75,12,53.5,24,15,14.5,49.5,23.3333333333333,12.5833333333333,13.5833333333333,57.5,24.5,16.625,16.375,51.5,21,14,16.5,55.2857142857143,24.6190476190476,14,16.6666666666667,1,0,19,2.625,-3.5,1,-3.125,45.875,0.463414634146341,0.426086956521739
2025020697,"BOS","NYR","away",59.625,26.75,16.5,16.375,65.25,29.25,19.5,16.5,59.5454545454545,27.1818181818182,15.3636363636364,17,68.125,29.625,17.625,20.875,67,28,17.75,21.25,58,27.7,14.55,15.75,0,0,34,2.5,-1.625,0,-2.875,56.375,0.448637316561845,0.434862385321101
2025020698,"PIT","CGY","away",64,31.125,15.375,17.5,70.5,33.5,17.25,19.75,57.6666666666667,28.6190476190476,13.952380952381,15.0952380952381,62.625,31.625,14.125,16.875,62.75,32.5,15.25,15,58.1428571428571,29.0952380952381,12.5238095238095,16.5238095238095,0,0,28,2.375,0.875,0,-0.5,62.75,0.486328125,0.50499001996008
2025020699,"COL","CBJ","away",68.875,33,17.375,18.5,64.25,32.5,16,15.75,69.9130434782609,33.7391304347826,16.6086956521739,19.5652173913043,64.5,31.125,15.875,17.5,72.25,34.5,19.75,18,63.75,31.05,16.5,16.2,0,0,31,-0.5,3.375,0,1.875,64.125,0.479128856624319,0.482558139534884
2025020700,"SJS","DAL","away",57.75,28.125,15.625,14,56.25,28.5,13.75,14,51.6,23.85,12.15,15.6,57.25,28.375,14.875,14,56.5,26.5,16,14,56.8571428571429,27.1428571428571,13.7142857142857,16,0,0,31,0.375,-1.875,0,-0.25,56.5,0.487012987012987,0.495633187772926
2025020701,"BUF","ANA","away",56.25,27.875,15.125,13.25,58.25,26.25,19,13,57.6818181818182,27.3181818181818,15.9545454545455,14.4090909090909,59.875,28.75,15.75,15.375,68,34.25,17.5,16.25,57.7142857142857,26.7142857142857,14.5714285714286,16.4285714285714,0,0,32,-1.625,5.5,0,-0.875,56.625,0.495555555555556,0.480167014613779
2025020702,"TOR","VAN","away",53.875,27.25,14.375,12.25,53.75,24.25,16.25,13.25,55.1111111111111,26.6111111111111,14.1111111111111,14.3888888888889,58.875,31.125,14.5,13.25,50.25,24.5,14.25,11.5,55.5263157894737,26.6842105263158,15.4210526315789,13.4210526315789,0,0,24,-3,-6.625,0,-3.875,58.375,0.505800464037123,0.528662420382166
2025020703,"MTL","DET","away",60.375,28.25,16.375,15.75,57.75,27.5,15.5,14.75,55,25.5454545454545,14.3636363636364,15.0909090909091,64,29.25,16.625,18.125,65.5,30.75,16.5,18.25,57.8333333333333,26.0416666666667,14.0416666666667,17.75,0,0,27,-0.75,1.5,0,-1,57.5,0.467908902691511,0.45703125
2025020704,"OTT","FLA","away",63.125,30.625,15.75,16.75,63,32,14.75,16.25,58.3636363636364,27.4545454545455,14.5909090909091,16.3181818181818,51.375,23.875,16.375,11.125,50,22.75,16,11.25,54,25.7307692307692,14.8076923076923,13.4615384615385,0,0,19,1.375,-1.125,0,6.75,54.5,0.485148514851485,0.464720194647202
2025020705,"PHI","TBL","away",64,31.125,15.5,17.375,64.75,29.5,16.75,18.5,52.5,26.55,12.5,13.45,59.5,26.375,16.5,16.625,55.5,25.75,15.25,14.5,52.9047619047619,26.5714285714286,12.4285714285714,13.9047619047619,0,0,20,-1.625,-0.625,0,4.75,57.5,0.486328125,0.44327731092437
2025020706,"CAR","SEA","away",65.5,31.5,17.5,16.5,61.5,31.5,16.75,13.25,70.15,32.5,17.4,20.25,72.125,32.5,20.125,19.5,75.25,34.75,21,19.5,63.7727272727273,28.5909090909091,17.1818181818182,18,0,0,36,0,2.25,0,-1,64,0.480916030534351,0.450606585788561
2025020707,"NSH","CHI","away",60.75,27.5,16,17.25,64.5,28.5,17,19,60.7619047619048,27.6666666666667,15.8095238095238,17.2857142857143,52.75,26.5,13.875,12.375,53.5,26.75,15.25,11.5,54.9565217391304,26.2608695652174,15.1739130434783,13.5217391304348,0,1,36,1,0.25,0,1,54,0.452674897119342,0.502369668246445
2025020708,"MIN","NYI","away",64.625,29,17.625,18,72.5,32.75,20,19.75,59.4782608695652,26.8695652173913,15.8260869565217,16.7826086956522,66,28.75,19.125,18.125,66.5,28.75,19,18.75,61.25,28.6666666666667,15.2916666666667,17.2916666666667,0,0,36,3.75,0,0,0.25,57.75,0.448742746615087,0.435606060606061
2025020709,"EDM","LAK","away",59.125,30.75,13.25,15.125,59.5,33.5,12,14,57.68,27.8,14.24,15.64,59.625,27.25,17,15.375,63.25,28.5,18.25,16.5,56.6666666666667,27.8095238095238,14.3333333333333,14.5238095238095,0,1,26,2.75,1.25,0,3.5,58,0.520084566596195,0.457023060796646
2025020710,"VGK","STL","away",52.375,24.375,14.25,13.75,51.25,24.25,13.5,13.5,58.8095238095238,28.2857142857143,14.5714285714286,15.952380952381,62.375,29.375,16.125,16.875,57.5,27.25,16.25,14,57.2083333333333,27.2916666666667,14.625,15.2916666666667,0,1,25,-0.125,-2.125,0,-5,53.75,0.465393794749403,0.470941883767535
2025020711,"NJD","WPG","home",62.875,33.5,13.375,16,62,33,13.5,15.5,62.9047619047619,28.952380952381,14.7142857142857,19.2380952380952,54.25,25.125,14.875,14.25,61.25,28,17.5,15.75,58.5454545454545,28.0909090909091,14.4545454545455,16,0,0,27,-0.5,2.875,1,8.375,58.625,0.532803180914513,0.463133640552995
2025020712,"PIT","BOS","home",62,30.75,14.25,17,68.75,32.75,16.25,19.75,62.2272727272727,29.1818181818182,15.7272727272727,17.3181818181818,58.5,29.875,12.75,15.875,60.5,29.75,14.5,16.25,64.3181818181818,31.2727272727273,14.7272727272727,18.3181818181818,1,1,27,2,-0.125,1,0.875,60.625,0.495967741935484,0.510683760683761
2025020713,"WSH","NSH","home",53,28.375,13,11.625,49.25,27.75,12.5,9,62.625,29.8333333333333,15.5833333333333,17.2083333333333,57.875,28.125,14.5,15.25,57.5,30,12.75,14.75,56.5714285714286,28.1904761904762,14.7142857142857,13.6666666666667,0,1,32,-0.625,1.875,1,0.25,56.5,0.535377358490566,0.485961123110151
2025020714,"CBJ","UTA","home",64.875,30.25,17.375,17.25,63.5,28.75,16.75,18,62.05,29.85,14.2,18,57.125,26.875,14.25,16,59.25,28.75,16.5,14,52.3846153846154,24.4230769230769,13,14.9615384615385,1,0,36,-1.5,1.875,1,3.375,57.125,0.466281310211946,0.470459518599562
2025020715,"VGK","SJS","home",52.875,24.25,13.375,15.25,52.5,24.25,13,15.25,61.0454545454545,29.3181818181818,14.5454545454545,17.1818181818182,59.375,28.5,15,15.875,55.75,27,12.5,16.25,64.6,30.6,16.6,17.4,1,1,32,0,-1.5,1,-4.25,52.75,0.458628841607565,0.48
2025020711,"WPG","NJD","away",55.75,26.375,13.875,15.5,46.25,19.75,12.5,14,53.4090909090909,24.7727272727273,13.6818181818182,14.9545454545455,58.25,29.625,15.125,13.5,53.5,28.5,12.75,12.25,54.5714285714286,27.1904761904762,11.8571428571429,15.5238095238095,0,0,22,-6.625,-1.125,0,-3.25,56,0.473094170403587,0.508583690987124
2025020712,"BOS","PIT","away",60.5,28.5,16.875,15.125,67.25,30.5,21.5,15.25,59.5454545454545,27.1818181818182,15.3636363636364,17,56.875,25.125,15.125,16.625,51,22.75,12.5,15.75,60.7727272727273,28.3181818181818,15.3636363636364,17.0909090909091,1,1,19,2,-2.375,0,3.375,53.625,0.471074380165289,0.441758241758242
2025020713,"NSH","WSH","away",62,28.375,16.375,17.25,64.5,31.25,16.5,16.75,60.7619047619048,27.6666666666667,15.8095238095238,17.2857142857143,67.375,33.375,13.25,20.75,66.25,35.75,12.25,18.25,58.0833333333333,27.6666666666667,13.8333333333333,16.5833333333333,1,0,21,2.875,2.375,0,-5,61.75,0.457661290322581,0.495361781076067
2025020714,"UTA","CBJ","away",59.625,26,16.25,17.375,59,25.5,17.75,15.75,57.1923076923077,27.6153846153846,14.2307692307692,15.3461538461538,66,32,15.75,18.25,69.25,34,15,20.25,63.75,31.05,16.5,16.2,0,1,27,-0.5,2,0,-6,58,0.436058700209644,0.484848484848485
2025020715,"SJS","VGK","away",54.5,27.375,14.375,12.75,57.75,29.25,14.25,14.25,51.6,23.85,12.15,15.6,57.125,24,16.625,16.5,50,21,13.5,15.5,59.1818181818182,25.6363636363636,16.5909090909091,16.9545454545455,1,1,20,1.875,-3,0,3.375,51.375,0.502293577981651,0.420131291028446
2025020716,"FLA","BUF","home",64.125,28.375,16.875,18.875,58.25,26.25,16.5,15.5,66.4230769230769,31.4230769230769,16.5769230769231,18.4230769230769,61.375,29.5,15.25,16.625,71,35,16.25,19.75,59.7727272727273,28.4545454545455,15.4545454545455,15.8636363636364,0,0,32,-2.125,5.5,1,-1.125,57.875,0.442495126705653,0.480651731160896
2025020717,"CAR","DET","home",64.125,31.25,17.125,15.75,64,33.5,17,13.5,72.32,32.08,20.8,19.44,64.875,29.875,16.75,18.25,65.75,29.75,18.25,17.75,66.1363636363636,30.1818181818182,17,18.9545454545455,0,0,34,2.25,-0.125,1,1.375,61.125,0.487329434697856,0.460500963391137
2025020718,"SEA","NYR","home",51.875,25.625,13,13.25,52.25,23.75,16.25,12.25,57.1363636363636,25.6818181818182,15.5454545454545,15.9090909090909,68,29.875,18.75,19.375,65.5,29.75,19,16.75,62.8076923076923,29.2307692307692,15.9615384615385,17.6153846153846,0,0,29,-1.875,-0.125,1,-4.25,55.5,0.493975903614458,0.439338235294118
2025020719,"TBL","PHI","home",54.25,24.125,14,16.125,59.5,25.25,16,18.25,61.4285714285714,27.8571428571429,16.6190476190476,16.952380952381,56.75,23.875,15.5,17.375,54.5,22.25,15.5,16.75,61.7,27.4,17.35,16.95,0,0,26,1.125,-1.625,1,0.25,48,0.444700460829493,0.420704845814978
2025020720,"VAN","MTL","home",69.5,29.25,20.875,19.375,71.75,31,19.75,21,66.5263157894737,30.6842105263158,18.9473684210526,16.8947368421053,54.125,25.5,12,16.625,58.5,26.75,13,18.75,60.3636363636364,28.6818181818182,13.7727272727273,17.9090909090909,0,0,23,1.75,1.25,1,3.75,54.75,0.420863309352518,0.471131639722864
2025020721,"NJD","MIN","home",62.875,32.875,13.625,16.375,65.25,32.25,15.75,17.25,62.9047619047619,28.952380952381,14.7142857142857,19.2380952380952,63.625,29,17.5,17.125,68.75,33,19.25,16.5,62.695652173913,28.695652173913,16.3913043478261,17.6086956521739,1,0,29,-0.625,4,1,3.875,61.875,0.52286282306163,0.455795677799607
2025020722,"EDM","CHI","home",59.25,31.375,12.875,15,57.5,31,12.75,13.75,58.2,30.25,13.25,14.7,52.75,26.875,13.875,12,53,26.25,15,11.75,64.3636363636364,33.9545454545455,15.7272727272727,14.6818181818182,0,0,37,-0.375,-0.625,1,4.5,58.25,0.529535864978903,0.509478672985782
2025020723,"TOR","COL","home",52.5,26.375,13.75,12.375,50.75,22.75,15.75,12.25,52.8076923076923,27.0384615384615,13,12.7692307692308,55,25.75,16,13.25,63.25,28.25,17.5,17.5,59.304347826087,28.4782608695652,15.6086956521739,15.2173913043478,0,0,32,-3.625,2.5,1,0.625,52.125,0.502380952380952,0.468181818181818
2025020724,"DAL","LAK","home",54.375,26.75,13.125,14.5,53,26.75,12,14.25,51.2380952380952,25.9047619047619,11.3809523809524,13.952380952381,60.75,27.375,17.125,16.25,58.5,28,15.5,15,57.3913043478261,27.2173913043478,14.3478260869565,15.8260869565217,0,0,18,0,0.625,1,-0.625,54.125,0.491954022988506,0.450617283950617
2025020716,"BUF","FLA","away",57,28.75,15.25,13,57,26.5,18,12.5,57.6818181818182,27.3181818181818,15.9545454545455,14.4090909090909,50.75,23.875,16.5,10.375,51.25,22.5,18.75,10,54,25.7307692307692,14.8076923076923,13.4615384615385,0,0,23,-2.25,-1.375,0,4.875,52.625,0.504385964912281,0.470443349753695
2025020717,"DET","CAR","away",51.25,23,13.75,14.5,50,20.5,13.5,16,59.6818181818182,27.6818181818182,15.9545454545455,16.0454545454545,50.125,23,14,13.125,47.5,19.5,15.25,12.75,46.92,22.36,12.92,11.64,0,0,18,-2.5,-3.5,0,0,46,0.448780487804878,0.458852867830424
2025020718,"NYR","SEA","away",55.75,24.75,14.25,16.75,56,26.25,15.75,14,56.7692307692308,25.6153846153846,15.1153846153846,16.0384615384615,70.625,32.375,20,18.25,71.5,37,18,16.5,63.7727272727273,28.5909090909091,17.1818181818182,18,0,0,22,1.5,4.625,0,-7.625,57.125,0.443946188340807,0.458407079646018
2025020719,"PHI","TBL","away",60.375,28.75,15.625,16,59.25,27.75,15.75,15.75,52.5,26.55,12.5,13.45,58.125,26.125,16.25,15.75,50,23.75,13.75,12.5,52.9047619047619,26.5714285714286,12.4285714285714,13.9047619047619,0,0,21,-1,-2.375,0,2.625,54.875,0.476190476190476,0.449462365591398
